"name","ioc","ht","ace_avg"
"Teymuraz Gabashvili","RUS",188,0.0653167864141084
"Teymuraz Gabashvili","RUS",188,0.0653167864141084
"Teymuraz Gabashvili","RUS",188,0.0653167864141084
"Teymuraz Gabashvili","RUS",188,0.0653167864141084
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thanasi Kokkinakis","AUS",NA,0.114149821640904
"Thiemo De Bakker","NED",193,0.0963302752293578
"Thiemo De Bakker","NED",193,0.0963302752293578
"Thiemo De Bakker","NED",193,0.0963302752293578
"Thiemo De Bakker","NED",193,0.0963302752293578
"Thiemo De Bakker","NED",193,0.0963302752293578
"Thiemo De Bakker","NED",193,0.0963302752293578
"Thiemo De Bakker","NED",193,0.0963302752293578
"Thomas Fabbiano","ITA",NA,0.027027027027027
"Thomas Fabbiano","ITA",NA,0.027027027027027
"Thomas Fabbiano","ITA",NA,0.027027027027027
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Thomaz Bellucci","BRA",188,0.073503127792672
"Tigre Hank","MEX",NA,NA
"Tigre Hank","MEX",NA,NA
"Tigre Hank","MEX",NA,NA
"Tim Puetz","GER",NA,0.0991735537190083
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Smyczek","USA",175,0.0450909090909091
"Tim Van Rijthoven","NED",NA,NA
"Tobias Kamke","GER",180,0.0261569416498994
"Tobias Kamke","GER",180,0.0261569416498994
"Tobias Kamke","GER",180,0.0261569416498994
"Tobias Kamke","GER",180,0.0261569416498994
"Tobias Kamke","GER",180,0.0261569416498994
"Tom Kocevar Desman","SLO",NA,NA
"Tom Kocevar Desman","SLO",NA,NA
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomas Berdych","CZE",196,0.100795297372061
"Tomislav Brkic","BIH",NA,NA
"Tomislav Brkic","BIH",NA,NA
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Haas","GER",188,0.0471596998928189
"Tommy Paul","USA",NA,0
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Tommy Robredo","ESP",180,0.0505529225908373
"Toni Androic","CRO",NA,0.02
"Toni Androic","CRO",NA,0.02
"Tucker Vorster","RSA",NA,NA
"Ugo Nastasi","LUX",NA,NA
"Ugo Nastasi","LUX",NA,NA
"Ugo Nastasi","LUX",NA,NA
"Uladzimir Ignatik","BLR",NA,NA
"Uladzimir Ignatik","BLR",NA,NA
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Vasek Pospisil","CAN",193,0.126386381222595
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Estrella","DOM",173,0.0464839094159714
"Victor Hanescu","ROU",198,0.146788990825688
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Viktor Troicki","SRB",193,0.121961102106969
"Vincent Millot","FRA",173,0.0297029702970297
"Vincent Millot","FRA",173,0.0297029702970297
"Vincent Millot","FRA",173,0.0297029702970297
"Vladyslav Manafov","UKR",NA,NA
"Warit Sornbutnark","THA",NA,NA
"Warit Sornbutnark","THA",NA,NA
"Warit Sornbutnark","THA",NA,NA
"Yan Bai","CHN",NA,0.0421052631578947
"Yan Bai","CHN",NA,0.0421052631578947
"Yaraslau Shyla","BLR",NA,0.102040816326531
"Yassine Idmbarek","MAR",NA,0
"Yassine Idmbarek","MAR",NA,0
"Yasutaka Uchiyama","JPN",NA,0.11214953271028
"Yasutaka Uchiyama","JPN",NA,0.11214953271028
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yen Hsun Lu","TPE",180,0.0642335766423358
"Yoshihito Nishioka","JPN",NA,0.0225442834138486
"Yoshihito Nishioka","JPN",NA,0.0225442834138486
"Yoshihito Nishioka","JPN",NA,0.0225442834138486
"Yoshihito Nishioka","JPN",NA,0.0225442834138486
"Yoshihito Nishioka","JPN",NA,0.0225442834138486
"Yuichi Sugita","JPN",NA,0.0608424336973479
"Yuichi Sugita","JPN",NA,0.0608424336973479
"Yuichi Sugita","JPN",NA,0.0608424336973479
"Yuichi Sugita","JPN",NA,0.0608424336973479
"Yuichi Sugita","JPN",NA,0.0608424336973479
"Yuichi Sugita","JPN",NA,0.0608424336973479
"Yuki Bhambri","IND",183,0.043859649122807
"Yuki Bhambri","IND",183,0.043859649122807
"Yuki Bhambri","IND",183,0.043859649122807
"Ze Zhang","CHN",NA,0.0527704485488127
"Ze Zhang","CHN",NA,0.0527704485488127
"Ze Zhang","CHN",NA,0.0527704485488127
"Ze Zhang","CHN",NA,0.0527704485488127
"Ze Zhang","CHN",NA,0.0527704485488127
"Zhe Li","CHN",NA,NA
"Zhizhen Zhang","CHN",NA,0.08
